"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 22 19:36:45 UTC 2022","Tue Mar 22 19:36:50 UTC 2022","5000","","fedora35-container","","","","QA 1227","PCP QA Test No. 1227

derived metrics - instance not filled in pmResult when scalar:indom

or indom:scalar and indom operand has one instance, e.g.

in Marko's example of pmval -i <pid> iopct



Copyright (c) 2017 Ken McDonell.  All Rights Reserved.



"
"passed","Tue Mar 22 19:37:06 UTC 2022","Tue Mar 22 19:37:06 UTC 2022","0","","fedora35-container","","","","QA 1234","PCP QA Test No. 1234

Exercise the pmjson utility for manipulating JSON strings.



Copyright (c) 2017 Red Hat.



"
"passed","Tue Mar 22 19:24:21 UTC 2022","Tue Mar 22 19:24:36 UTC 2022","15000","","fedora35-container","","","","QA 1080","PCP QA Test No. 1080

Exercise pcp-atop functionality.



Copyright (c) 2015,2017 Red Hat.



"
"passed","Tue Mar 22 17:57:17 UTC 2022","Tue Mar 22 17:57:17 UTC 2022","0","","fedora35-container","","","","QA 016","PCP QA Test No. 016

an instance domain that changes in an archive



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Tue Mar 22 19:30:29 UTC 2022","Tue Mar 22 19:30:29 UTC 2022","0","","fedora35-container","","","","QA 1183","PCP QA Test No. 1183

Exercise pmrep archive creation with help texts.



Copyright (c) 2020 Red Hat.



"
"passed","Tue Mar 22 18:53:56 UTC 2022","Tue Mar 22 18:53:57 UTC 2022","1000","","fedora35-container","","","","QA 613","PCP QA Test No. 613

Marko's pmdumplog -S bug.

https://github.com/performancecopilot/pcp/issues/418



Copyright (c) 2018 Ken McDonell, Marko Myllynen.  All Rights Reserved.



"
"passed","Tue Mar 22 18:08:27 UTC 2022","Tue Mar 22 18:08:34 UTC 2022","7000","","fedora35-container","","","","QA 136","PCP QA Test No. 136

exercise the -v N option to pmlogger to volume switch after N samples



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Tue Mar 22 19:14:22 UTC 2022","Tue Mar 22 19:14:22 UTC 2022","0","","fedora35-container","","","","QA 885","PCP QA Test No. 885

Verify /proc/cpuinfo parsing for various architectures.



Copyright (c) 2014 Red Hat.  All Rights Reserved.



"
"passed","Tue Mar 22 18:17:44 UTC 2022","Tue Mar 22 18:17:45 UTC 2022","1000","","fedora35-container","","","","QA 238","PCP QA Test No. 238

pmnsmerge with group at deep level of PMNS and intervening

levels missing



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Tue Mar 22 19:22:44 UTC 2022","Tue Mar 22 19:22:53 UTC 2022","9000","","fedora35-container","","","","QA 1055","PCP QA Test No. 1055

Check PMCD state change notification, aka PMCD_ADD_AGENT



This one checks sample.dynamic.meta.pmdesc.type ... see also qa/854



Copyright (c) 2016 Red Hat, Inc.



"
"passed","Tue Mar 22 19:23:10 UTC 2022","Tue Mar 22 19:23:11 UTC 2022","1000","","fedora35-container","","","","QA 1065","PCP QA Test No. 1065

pdubuf bounds testing



Copyright (c) 2015 Red Hat



"
"passed","Tue Mar 22 19:52:42 UTC 2022","Tue Mar 22 19:52:48 UTC 2022","6000","","fedora35-container","","","","QA 1696","PCP QA Test No. 1696

Valgrind pmproxy REST API load testing.

"
"passed","Tue Mar 22 19:00:35 UTC 2022","Tue Mar 22 19:00:37 UTC 2022","2000","","fedora35-container","","","","QA 682","PCP QA Test No. 682

Exercise MMV v3 labels support under valgrind.



Copyright (c) 2018 Red Hat.



"
"passed","Tue Mar 22 19:37:24 UTC 2022","Tue Mar 22 19:37:24 UTC 2022","0","","fedora35-container","","","","QA 1245","PCP QA Test No. 1245

Exercise pmsprintf PMAPI interface.



Copyright (c) 2017 Red Hat.



"
"passed","Tue Mar 22 19:36:30 UTC 2022","Tue Mar 22 19:36:39 UTC 2022","9000","","fedora35-container","","","","QA 1223","PCP QA Test No. 1223

pmlogctl - multiple pmloggers per control file tests

(migration from an existing config, or hand-edited, as pmlogctl create

will not set it up this way)



Copyright (c) 2020 Ken McDonell.  All Rights Reserved.



"
"passed","Tue Mar 22 18:31:19 UTC 2022","Tue Mar 22 18:31:42 UTC 2022","23000","","fedora35-container","","","","QA 349","PCP QA Test No. 348

Install/Remove for summary pmda



Copyright (c) 2008 Aconex.  All Rights Reserved.



"
"passed","Tue Mar 22 18:29:50 UTC 2022","Tue Mar 22 18:29:51 UTC 2022","1000","","fedora35-container","","","","QA 318","PCP QA Test No. 318

pmie botch in handling time macros



Copyright (c) 2007 Ken McDonell.  All Rights Reserved.



"
"passed","Tue Mar 22 19:22:08 UTC 2022","Tue Mar 22 19:22:09 UTC 2022","1000","","fedora35-container","","","","QA 1039","PCP QA Test No. 1039

Exercise suppression of noisy derived metrics diagnostic.



Copyright (c) 2016 Red Hat.



"
"skipped","Tue Mar 22 19:02:08 UTC 2022","Tue Mar 22 19:02:08 UTC 2022","0","","fedora35-container","","","","QA 703","PCP QA Test No. 703

weblog PMDA install/remove test



Copyright (c) 2015 Red Hat.

Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Tue Mar 22 18:43:01 UTC 2022","Tue Mar 22 18:43:03 UTC 2022","2000","","fedora35-container","","","","QA 495","PCP QA Test No. 495

pmlogrewrite metric rule, indom clause - exercise all options



Copyright (c) 2011 Ken McDonell.  All Rights Reserved.



"
"passed","Tue Mar 22 18:54:06 UTC 2022","Tue Mar 22 18:54:22 UTC 2022","16000","","fedora35-container","","","","QA 628","PCP QA Test No. 628

libpcp_pmda botch in pmdaFetch for multiple DSO PMDAs used in the

on pmFetch ... bug #809111



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Tue Mar 22 19:30:30 UTC 2022","Tue Mar 22 19:30:35 UTC 2022","5000","","fedora35-container","","","","QA 1187","PCP QA Test No. 1187

Exercise pcp-dstat archive mode and CSV functionality.



Copyright (c) 2018-2021 Red Hat.  All Rights Reserved.



"
"passed","Tue Mar 22 18:35:56 UTC 2022","Tue Mar 22 18:35:56 UTC 2022","0","","fedora35-container","","","","QA 413","PCP QA Test No. 413

pmie should not accept PM_TYPE_EVENT metrics in any sort of expression



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Tue Mar 22 19:51:14 UTC 2022","Tue Mar 22 19:51:14 UTC 2022","0","","fedora35-container","","","","QA 1627","PCP QA Test No. 1627

Exercise LOGIMPORT PM_ERR_CONV error handling condition

https://github.com/performancecopilot/pcp/issues/1327



Copyright (c) 2021 Red Hat.  All Rights Reserved.



"
"passed","Tue Mar 22 18:13:53 UTC 2022","Tue Mar 22 18:14:05 UTC 2022","12000","","fedora35-container","","","","QA 189","PCP QA Test No. 189

pmie does not wait() for children ... defunct processes accummulate



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Tue Mar 22 18:50:23 UTC 2022","Tue Mar 22 18:50:23 UTC 2022","0","","fedora35-container","","","","QA 591","PCP QA Test No. 591

Test libpcp multi-archive support using pminfo



Copyright (c) 2017 Red Hat.  All Rights Reserved.



"
"passed","Tue Mar 22 19:45:19 UTC 2022","Tue Mar 22 19:45:21 UTC 2022","2000","","fedora35-container","","","","QA 1382","PCP QA Test No. 1382

pmlogcheck - new archive version vs metadata record type checks



valgrind variant, see qa/1381 for the non-valgrind variant





Copyright (c) 2022 Ken McDonell.  All Rights Reserved.



"
"passed","Tue Mar 22 19:06:14 UTC 2022","Tue Mar 22 19:06:45 UTC 2022","31000","","fedora35-container","","","","QA 763","PCP QA Test No. 763

Exercise slow PMDA connect_pmcd() method.

[see also qa/843 for the Python version]



Copyright (c) 2014 Ken McDonell.  All Rights Reserved.



"
"passed","Tue Mar 22 18:32:55 UTC 2022","Tue Mar 22 18:33:07 UTC 2022","12000","","fedora35-container","","","","QA 382","PCP QA Test No. 382

check dbpmda does the right thing when contexts are opened and

closed



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Tue Mar 22 18:02:21 UTC 2022","Tue Mar 22 18:03:14 UTC 2022","53000","","fedora35-container","","","","QA 098","PCP QA Test No. 098

exercise the logging state compatibility matrix for pmlc ...

initial: singular metric request: same singular metric



Copyright (c) 2014 Red Hat.

Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Tue Mar 22 18:47:14 UTC 2022","Tue Mar 22 18:47:14 UTC 2022","0","","fedora35-container","","","","QA 559","PCP QA Test No. 559

exercise pmlogsummary mark record handling - #556340



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Tue Mar 22 19:21:59 UTC 2022","Tue Mar 22 19:22:00 UTC 2022","1000","","fedora35-container","","","","QA 999","PCP QA Test No. 999

Check PMNS integrity after all the PMDA Install/Removes



Copyright (c) 2014 Ken McDonell.  All Rights Reserved.



"
"passed","Tue Mar 22 19:30:28 UTC 2022","Tue Mar 22 19:30:29 UTC 2022","1000","","fedora35-container","","","","QA 1182","PCP QA Test No. 1182

Test pmSetProgname/pmGetProgname



Copyright (c) 2017 Ken McDonell.  All Rights Reserved.



"
"passed","Tue Mar 22 19:14:21 UTC 2022","Tue Mar 22 19:14:22 UTC 2022","1000","","fedora35-container","","","","QA 884","PCP QA Test No. 884

libpcp_web qa



Copyright (c) 2016 Red Hat.  All Rights Reserved.

"
"passed","Tue Mar 22 18:16:06 UTC 2022","Tue Mar 22 18:16:09 UTC 2022","3000","","fedora35-container","","","","QA 217","PCP QA Test No. 217

check mkaf and pmafm, after file(1) not used



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Tue Mar 22 19:20:21 UTC 2022","Tue Mar 22 19:20:22 UTC 2022","1000","","fedora35-container","","","","QA 961","PCP QA Test No. 961

pmlogextract failure with archives containing more than one (identical)

name for a metric



Copyright (c) 2015 Ken McDonell.  All Rights Reserved.



"
"skipped","Tue Mar 22 18:16:10 UTC 2022","Tue Mar 22 18:16:10 UTC 2022","0","","fedora35-container","","","","QA 219","PCP QA Test No. 219

check pmdbg -l and pmdbg.h agree



Should be obsolete now, as pmdbg uses pmdbg.h



Copyright (c) 2009 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Tue Mar 22 18:00:53 UTC 2022","Tue Mar 22 18:00:53 UTC 2022","0","","fedora35-container","","","","QA 059","PCP QA Test No. 059

timestmaps in the archive logs



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Tue Mar 22 19:31:13 UTC 2022","Tue Mar 22 19:31:13 UTC 2022","0","","fedora35-container","","","","QA 1194","PCP QA Test No. 1194

Exercise pmlogrewrite rules for NFS server metric semantics.



Copyright (c) 2018 Red Hat.  All Rights Reserved.



"
"passed","Tue Mar 22 17:59:02 UTC 2022","Tue Mar 22 17:59:03 UTC 2022","1000","","fedora35-container","","","","QA 036","PCP QA Test No. 036

Exercise __pmProcessExec() and friends from libpcp.



Copyright (c) 2017 Ken McDonell.  All Rights Reserved.



"
"skipped","Tue Mar 22 18:10:32 UTC 2022","Tue Mar 22 18:10:32 UTC 2022","0","","fedora35-container","","","","QA 159","PCP QA Test No. 159

check out cisco PMDA



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Tue Mar 22 18:42:06 UTC 2022","Tue Mar 22 18:42:08 UTC 2022","2000","","fedora35-container","","","","QA 465","PCP QA Test No. 465

pmdumplog -s



Copyright (c) 2014 Red Hat.

Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"skipped","Tue Mar 22 18:08:05 UTC 2022","Tue Mar 22 18:08:05 UTC 2022","0","","fedora35-container","","","","QA 130","PCP QA Test No. 130

Compare rpc.server metrics with what nfsstat reports



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Tue Mar 22 19:07:59 UTC 2022","Tue Mar 22 19:08:00 UTC 2022","1000","","fedora35-container","","","","QA 791","PCP QA Test No. 791

valgrind pmlogextract



Copyright (c) 2015 Ken McDonell.  All Rights Reserved.



"
"passed","Tue Mar 22 18:00:22 UTC 2022","Tue Mar 22 18:00:22 UTC 2022","0","","fedora35-container","","","","QA 048","PCP QA Test No. 048

exercise log/archive retrievals



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Tue Mar 22 20:02:40 UTC 2022","Tue Mar 22 20:02:51 UTC 2022","11000","","fedora35-container","","","","QA 1901","PCP QA Test No. 1901

test pmlogger FD leak on SIGUSR2 reexec



Copyright (c) 2021 Red Hat.  All Rights Reserved.



"
"passed","Tue Mar 22 19:06:54 UTC 2022","Tue Mar 22 19:06:55 UTC 2022","1000","","fedora35-container","","","","QA 771","PCP QA Test No. 771

Run the PCP::PMDA test.pl/cvalue.c test case



Copyright (c) 2015 Ken McDonell.  All Rights Reserved.



"
"passed","Tue Mar 22 20:01:40 UTC 2022","Tue Mar 22 20:01:42 UTC 2022","2000","","fedora35-container","","","","QA 1874","PCP QA Test No. 1874

Exercise newer pmseries expressions and functions

via the REST API.



Copyright (c) 2020 Red Hat.  All Rights Reserved.



"
"passed","Tue Mar 22 18:30:59 UTC 2022","Tue Mar 22 18:31:00 UTC 2022","1000","","fedora35-container","","","","QA 345","PCP QA Test No. 345



PM_CONTEXT_LOCAL and PMNS operations involving derived and dynamic

metrics



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Tue Mar 22 19:02:01 UTC 2022","Tue Mar 22 19:02:08 UTC 2022","7000","","fedora35-container","","","","QA 702","PCP QA Test No. 702

Exercise python PMAPI layer - basic live host tests



Copyright (c) 2012-2014 Red Hat.



"
"passed","Tue Mar 22 18:39:57 UTC 2022","Tue Mar 22 18:40:14 UTC 2022","17000","","fedora35-container","","","","QA 455","PCP QA Test No. 455

Sanity checks for rsyslog pmda



Copyright (c) 2011 Aconex.  All Rights Reserved.



"
"passed","Tue Mar 22 18:29:08 UTC 2022","Tue Mar 22 18:29:08 UTC 2022","0","","fedora35-container","","","","QA 302","PCP QA Test No. 302

merge two archives, and check that mark records are placed in the

correct positions!!!



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Tue Mar 22 18:45:17 UTC 2022","Tue Mar 22 18:45:19 UTC 2022","2000","","fedora35-container","","","","QA 530","PCP QA Test No. 530

pmlogger_daily ... do you work at all?



OLD VERSION for YYDDMM style naming convention (see also 338)



NOTE - THIS TEST WILL FAIL IF RUN IN THE FIRST 5 MINUTES AFTER

MIDNIGHT - c'est la vie, I'm afraid.



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



check-group-include: pmlogextract



"
"passed","Tue Mar 22 18:53:41 UTC 2022","Tue Mar 22 18:53:44 UTC 2022","3000","","fedora35-container","","","","QA 609","PCP QA Test No. 609

Check countmark.



Copyright (c) 2018 Ken McDonell.  All Rights Reserved.



"
"passed","Tue Mar 22 19:02:24 UTC 2022","Tue Mar 22 19:02:25 UTC 2022","1000","","fedora35-container","","","","QA 710","PCP QA Test No. 710

Exercise python PMI layer using a real script



Copyright (c) 2012,2022 Red Hat.



"
"passed","Tue Mar 22 19:52:05 UTC 2022","Tue Mar 22 19:52:05 UTC 2022","0","","fedora35-container","","","","QA 1689","PCP QA Test No. 1689

Exercise and check pmproxy metrics metadata and help text



Copyright (c) 2021 Red Hat.  All Rights Reserved.



seq=`basename $0`

echo ""QA output created by $seq""

"
"passed","Tue Mar 22 18:14:37 UTC 2022","Tue Mar 22 18:14:37 UTC 2022","0","","fedora35-container","","","","QA 195","PCP QA Test No. 195

validate new __pmLogOpen() semantics for base archive name deduction



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Tue Mar 22 19:10:51 UTC 2022","Tue Mar 22 19:10:56 UTC 2022","5000","","fedora35-container","","","","QA 832","PCP QA Test No. 832

Exercise enforced-authentication modes for pmcd.



Copyright (c) 2013,2017 Red Hat.



"
"passed","Tue Mar 22 19:37:47 UTC 2022","Tue Mar 22 19:37:48 UTC 2022","1000","","fedora35-container","","","","QA 1256","PCP QA Test No. 1256

per-context derived metrics with pmDupContext() in the mix

- valgrind version of qa/1254



Copyright (c) 2020 Ken McDonell.  All Rights Reserved.



"
"passed","Tue Mar 22 19:22:05 UTC 2022","Tue Mar 22 19:22:05 UTC 2022","0","","fedora35-container","","","","QA 1024","PCP QA Test No. 1024

Exercise Linux PMDA block driver metrics.



Copyright (c) 2015 Red Hat.  All Rights Reserved.



"
"skipped","Tue Mar 22 19:29:55 UTC 2022","Tue Mar 22 19:29:55 UTC 2022","0","","fedora35-container","","","","QA 1156","PCP QA Test No. 1156

Exercise the BCC PMDA execsnoop module - install, remove and values.



Copyright (c) 2018 Andreas Gerstmayr.



"
"passed","Tue Mar 22 19:10:56 UTC 2022","Tue Mar 22 19:11:00 UTC 2022","4000","","fedora35-container","","","","QA 833","PCP QA Test No. 833



Memory leak associated with PDU buffers remaining pinned after calling

pmDestroyContext().

See http://oss.sgi.com/bugzilla/show_bug.cgi?id=1057



Memory corruption after duplicating contexts with attributes after calling

pmDestroyContext().

See http://oss.sgi.com/bugzilla/show_bug.cgi?id=1129



Copyright (c) 2014 Ken McDonell.  All Rights Reserved.

Copyright (c) 2016 Red Hat.



"
"passed","Tue Mar 22 18:50:24 UTC 2022","Tue Mar 22 18:50:24 UTC 2022","0","","fedora35-container","","","","QA 593","PCP QA Test No. 593

test pmlogger bug 779495



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Tue Mar 22 19:29:18 UTC 2022","Tue Mar 22 19:29:18 UTC 2022","0","","fedora35-container","","","","QA 1133","PCP QA Test No. 1133

Exercise pcp2xml.



Copyright (c) 2017 Red Hat.



"
"skipped","Tue Mar 22 19:48:28 UTC 2022","Tue Mar 22 19:48:30 UTC 2022","2000","","fedora35-container","","","","QA 1480","PCP QA Test No. 1480

Do PMDA lm-sensors testing



Copyright (c) 2018-2019 Red Hat.  All Rights Reserved.



"
"passed","Tue Mar 22 17:57:18 UTC 2022","Tue Mar 22 17:57:19 UTC 2022","1000","","fedora35-container","","","","QA 021","PCP QA Test No. 021

test pmgenmap handling of comments



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Tue Mar 22 19:09:05 UTC 2022","Tue Mar 22 19:09:16 UTC 2022","11000","","fedora35-container","","","","QA 805","PCP QA Test No. 805

Exercise the postfix PMDA.



Copyright (c) 2015 Red Hat.  All Rights Reserved.



"
"passed","Tue Mar 22 19:00:16 UTC 2022","Tue Mar 22 19:00:30 UTC 2022","14000","","fedora35-container","","","","QA 679","PCP QA Test No. 679

pmlogger_daily -R -> pmlogger_rewrite



Copyright (c) 2018 Ken McDonell.  All Rights Reserved.



"
"passed","Tue Mar 22 17:58:20 UTC 2022","Tue Mar 22 17:58:42 UTC 2022","22000","","fedora35-container","","","","QA 025","PCP QA Test No. 025

pmcd reconnect and error propagation



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Tue Mar 22 19:21:17 UTC 2022","Tue Mar 22 19:21:20 UTC 2022","3000","","fedora35-container","","","","QA 977","PCP QA Test No. 977

Exercise fix for a new/destroy context leak with attrs.



Copyright (c) 2015 Red Hat.  All Rights Reserved.



"
"skipped","Tue Mar 22 19:30:28 UTC 2022","Tue Mar 22 19:30:28 UTC 2022","0","","fedora35-container","","","","QA 1181","PCP QA Test No. 1181

Exercise the BCC PMDA kprobe hits module - install, remove and values.



Copyright (c) 2019 Red Hat.



"
"passed","Tue Mar 22 18:34:35 UTC 2022","Tue Mar 22 18:34:36 UTC 2022","1000","","fedora35-container","","","","QA 392","PCP QA Test No. 392

Rebuild problems with duplicates and check irix.* and hw.* culling

when -u used



Since Rebuild is being enhanced for irix namespace stripping, the 'irix' names 

have been replaced with 'hpux' names to maintain the purpose of the test, but 

to prevent the unwanted translation from an irix namespace to non-irix.

hpux was chosed since it is 'replaced' in the old and new Rebuilds.



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Tue Mar 22 19:38:14 UTC 2022","Tue Mar 22 19:38:14 UTC 2022","0","","fedora35-container","","","","QA 1275","PCP QA Test No. 1275

pmlogger -C checkout ... man page check ... see qa/687 for

non-man page parts of this test



Copyright (c) 2018,2020 Ken McDonell.  All Rights Reserved.



"
"passed","Tue Mar 22 19:21:58 UTC 2022","Tue Mar 22 19:21:58 UTC 2022","0","","fedora35-container","","","","QA 995","PCP QA Test No. 995

Exercise the python exception handling classes.



Copyright (c) 2015 Red Hat.



"
"passed","Tue Mar 22 18:43:48 UTC 2022","Tue Mar 22 18:43:50 UTC 2022","2000","","fedora35-container","","","","QA 508","PCP QA Test No. 508

pmlogreduce workout (includes check for obscure interp.c bug reported

by Arthur Kepner @ sgi)



Copyright (c) 2011 Ken McDonell.  All Rights Reserved.



"
